user_id,timestamp,source,accuracy_unique_binary search,accuracy_unique_brute force,accuracy_unique_constructive algorithms,accuracy_unique_data structures,accuracy_unique_dp,accuracy_unique_geometry,accuracy_unique_graphs,accuracy_unique_greedy,accuracy_unique_implementation,accuracy_unique_math,accuracy_unique_number theory,accuracy_unique_other,accuracy_unique_sortings,accuracy_unique_strings,accuracy_unique_trees,attempted_unique_binary search,attempted_unique_brute force,attempted_unique_constructive algorithms,attempted_unique_data structures,attempted_unique_dp,attempted_unique_geometry,attempted_unique_graphs,attempted_unique_greedy,attempted_unique_implementation,attempted_unique_math,attempted_unique_number theory,attempted_unique_other,attempted_unique_sortings,attempted_unique_strings,attempted_unique_trees,struggle_score_binary search,struggle_score_brute force,struggle_score_constructive algorithms,struggle_score_data structures,struggle_score_dp,struggle_score_geometry,struggle_score_graphs,struggle_score_greedy,struggle_score_implementation,struggle_score_math,struggle_score_number theory,struggle_score_other,struggle_score_sortings,struggle_score_strings,struggle_score_trees,rating,trend_slope
mohd_fariq,1772694202,live_codeforces_refresh,0.8461538461538461,0.8493150684931506,0.8923076923076924,0.8421052631578947,0.8888888888888888,1.0,0.8,0.888235294117647,0.9134615384615384,0.9,1.0,0.0,0.8392857142857143,0.9142857142857143,1.0,26.0,73.0,65.0,19.0,27.0,2.0,5.0,170.0,104.0,120.0,18.0,0.0,56.0,35.0,2.0,2.3636363636363638,2.564516129032258,2.7586206896551726,3.8125,2.3333333333333335,1.0,1.5,2.7880794701986753,2.778947368421053,2.611111111111111,2.5555555555555554,0.0,2.8085106382978724,1.78125,3.0,1163.0,0.0
mohd_fariq,1772699940,live_codeforces_fallback,0.8461538461538461,0.8493150684931506,0.8923076923076924,0.8421052631578947,0.8888888888888888,1.0,0.8,0.888235294117647,0.9134615384615384,0.9,1.0,0.0,0.8392857142857143,0.9142857142857143,1.0,26.0,73.0,65.0,19.0,27.0,2.0,5.0,170.0,104.0,120.0,18.0,0.0,56.0,35.0,2.0,2.3636363636363638,2.564516129032258,2.7586206896551726,3.8125,2.3333333333333335,1.0,1.5,2.7880794701986753,2.778947368421053,2.611111111111111,2.5555555555555554,0.0,2.8085106382978724,1.78125,3.0,1163.0,0.0
mohd_fariq,1772699940,live_codeforces_fallback,0.8461538461538461,0.8493150684931506,0.8923076923076924,0.8421052631578947,0.8888888888888888,1.0,0.8,0.888235294117647,0.9134615384615384,0.9,1.0,0.0,0.8392857142857143,0.9142857142857143,1.0,26.0,73.0,65.0,19.0,27.0,2.0,5.0,170.0,104.0,120.0,18.0,0.0,56.0,35.0,2.0,2.3636363636363638,2.564516129032258,2.7586206896551726,3.8125,2.3333333333333335,1.0,1.5,2.7880794701986753,2.778947368421053,2.611111111111111,2.5555555555555554,0.0,2.8085106382978724,1.78125,3.0,1163.0,0.0
mohd_fariq,1772699998,live_codeforces_refresh,0.8461538461538461,0.8493150684931506,0.8923076923076924,0.8421052631578947,0.8888888888888888,1.0,0.8,0.888235294117647,0.9134615384615384,0.9,1.0,0.0,0.8392857142857143,0.9142857142857143,1.0,26.0,73.0,65.0,19.0,27.0,2.0,5.0,170.0,104.0,120.0,18.0,0.0,56.0,35.0,2.0,2.3636363636363638,2.564516129032258,2.7586206896551726,3.8125,2.3333333333333335,1.0,1.5,2.7880794701986753,2.778947368421053,2.611111111111111,2.5555555555555554,0.0,2.8085106382978724,1.78125,3.0,1163.0,0.0
7chan_2k5,1772700977,signup,1.0,0.8,1.0,1.0,0.0,0.0,0.0,0.75,0.9166666666666666,0.8,0.0,0.0,0.75,0.8571428571428571,0.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,4.0,12.0,5.0,1.0,0.0,4.0,7.0,0.0,1.0,2.25,1.0,1.0,1.0,0.0,0.0,1.3333333333333333,1.4545454545454546,2.25,2.0,0.0,1.3333333333333333,2.1666666666666665,0.0,408.0,0.0
7chan_2k5,1772701054,login,1.0,0.8,1.0,1.0,0.0,0.0,0.0,0.75,0.9166666666666666,0.8,0.0,0.0,0.75,0.8571428571428571,0.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,4.0,12.0,5.0,1.0,0.0,4.0,7.0,0.0,1.0,2.25,1.0,1.0,1.0,0.0,0.0,1.3333333333333333,1.4545454545454546,2.25,2.0,0.0,1.3333333333333333,2.1666666666666665,0.0,408.0,0.0
7chan_2k5,1772701104,live_codeforces_fallback,1.0,0.8,1.0,1.0,0.0,0.0,0.0,0.75,0.9166666666666666,0.8,0.0,0.0,0.75,0.8571428571428571,0.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,4.0,12.0,5.0,1.0,0.0,4.0,7.0,0.0,1.0,2.25,1.0,1.0,1.0,0.0,0.0,1.3333333333333333,1.4545454545454546,2.25,2.0,0.0,1.3333333333333333,2.1666666666666665,0.0,408.0,0.0
7chan_2k5,1772701104,live_codeforces_fallback,1.0,0.8,1.0,1.0,0.0,0.0,0.0,0.75,0.9166666666666666,0.8,0.0,0.0,0.75,0.8571428571428571,0.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,4.0,12.0,5.0,1.0,0.0,4.0,7.0,0.0,1.0,2.25,1.0,1.0,1.0,0.0,0.0,1.3333333333333333,1.4545454545454546,2.25,2.0,0.0,1.3333333333333333,2.1666666666666665,0.0,408.0,0.0
7chan_2k5,1772701106,live_codeforces_fallback,1.0,0.8,1.0,1.0,0.0,0.0,0.0,0.75,0.9166666666666666,0.8,0.0,0.0,0.75,0.8571428571428571,0.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,4.0,12.0,5.0,1.0,0.0,4.0,7.0,0.0,1.0,2.25,1.0,1.0,1.0,0.0,0.0,1.3333333333333333,1.4545454545454546,2.25,2.0,0.0,1.3333333333333333,2.1666666666666665,0.0,408.0,0.0
7chan_2k5,1772701106,live_codeforces_fallback,1.0,0.8,1.0,1.0,0.0,0.0,0.0,0.75,0.9166666666666666,0.8,0.0,0.0,0.75,0.8571428571428571,0.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,4.0,12.0,5.0,1.0,0.0,4.0,7.0,0.0,1.0,2.25,1.0,1.0,1.0,0.0,0.0,1.3333333333333333,1.4545454545454546,2.25,2.0,0.0,1.3333333333333333,2.1666666666666665,0.0,408.0,0.0
7chan_2k5,1772701147,live_codeforces_refresh,1.0,0.8,1.0,1.0,0.0,0.0,0.0,0.75,0.9166666666666666,0.8,0.0,0.0,0.75,0.8571428571428571,0.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,4.0,12.0,5.0,1.0,0.0,4.0,7.0,0.0,1.0,2.25,1.0,1.0,1.0,0.0,0.0,1.3333333333333333,1.4545454545454546,2.25,2.0,0.0,1.3333333333333333,2.1666666666666665,0.0,408.0,0.0
7chan_2k5,1772706722,live_codeforces_refresh,1.0,0.8,1.0,1.0,0.0,0.0,0.0,0.75,0.9166666666666666,0.8,0.0,0.0,0.75,0.8571428571428571,0.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,4.0,12.0,5.0,1.0,0.0,4.0,7.0,0.0,1.0,2.25,1.0,1.0,1.0,1.0,0.0,1.3333333333333333,1.4545454545454546,2.25,2.0,0.0,1.3333333333333333,2.1666666666666665,0.0,408.0,0.0
7chan_2k5,1772707864,live_codeforces_refresh,1.0,0.8,1.0,1.0,0.0,0.0,0.0,0.75,0.9166666666666666,0.8,0.0,0.0,0.75,0.8571428571428571,0.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,4.0,12.0,5.0,1.0,0.0,4.0,7.0,0.0,1.0,2.25,1.0,1.0,1.0,1.0,0.0,1.3333333333333333,1.4545454545454546,2.25,2.0,0.0,1.3333333333333333,2.1666666666666665,0.0,408.0,0.0
7chan_2k5,1772708287,live_codeforces_refresh,1.0,0.8,1.0,1.0,0.0,0.0,0.0,0.75,0.9166666666666666,0.8,0.0,0.0,0.75,0.8571428571428571,0.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,4.0,12.0,5.0,1.0,0.0,4.0,7.0,0.0,1.0,2.25,1.0,1.0,1.0,1.0,0.0,1.3333333333333333,1.4545454545454546,2.25,2.0,0.0,1.3333333333333333,2.1666666666666665,0.0,408.0,0.0
7chan_2k5,1772709946,live_codeforces_refresh,1.0,0.8,1.0,1.0,0.0,0.0,0.0,0.75,0.9166666666666666,0.8,0.0,0.0,0.75,0.8571428571428571,0.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,4.0,12.0,5.0,1.0,0.0,4.0,7.0,0.0,1.0,2.25,1.0,1.0,1.0,1.0,0.0,1.3333333333333333,1.4545454545454546,2.25,2.0,0.0,1.3333333333333333,2.1666666666666665,0.0,408.0,0.0
7chan_2k5,1772710226,live_codeforces_refresh,1.0,0.8,1.0,1.0,0.0,0.0,0.0,0.75,0.9166666666666666,0.8,0.0,0.0,0.75,0.8571428571428571,0.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,4.0,12.0,5.0,1.0,0.0,4.0,7.0,0.0,1.0,2.25,1.0,1.0,1.0,1.0,0.0,1.3333333333333333,1.4545454545454546,2.25,2.0,0.0,1.3333333333333333,2.1666666666666665,0.0,408.0,0.0
